TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-11 01:03:16.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:17.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:17.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:17.729,1.028857945909775,1.629252308451605,2.062165267488913,1.284220116486449,0.6022496251593021,0.63717992090317,1.34739834172162,0.5528181181039733,0.7113130476422771,0.8471000724325682,0.39386313752102,0.8652755674147866,0.9961212176377243,0.7330575609169603,0.5967262969469901,1.088719052765215,0.8509710823055053,0.7544730697230941,0.9082178594620709,0.9060586387907545,738.1684981684982,782.893772893773,808.6813186813187,565.7142857142858,785.3113553113553,-0.016052,-0.016235,1.009949,5.652466,4.201965,-26.998749,1,2,1,1,4,45.000000
2021-11-11 01:03:17.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:17.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:18.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:18.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:18.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:18.728,1.028857945909775,1.101308193715334,1.18225547706875,1.284220116486449,0.6022496251593021,0.1179530304287442,0.6555320998558254,0.5528181181039733,0.7113130476422771,0.43876532977303,0.667260729742274,0.8652755674147866,0.9961212176377243,0.3228785124245181,0.7968069004373046,1.088719052765215,0.8509710823055053,0.1662447287580062,0.3220686422739142,0.9060586387907545,811.5018315018315,788.9377289377289,788.9377289377289,654.3589743589744,741.7948717948718,-0.322144,0.055237,0.947449,6.781464,-10.803986,-15.985413,1,2,1,1,4,45.000000
2021-11-11 01:03:19.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:19.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:19.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:19.729,1.028857945909775,1.4791692129567,1.411929758147408,1.284220116486449,0.6022496251593021,1.01032491837095,0.9520052726782561,0.5528181181039733,0.7113130476422771,0.5773125787835017,0.8190560965545639,0.8652755674147866,0.9961212176377243,0.4702242764965989,0.6474751879966569,1.088719052765215,0.8509710823055053,0.387299384630204,0.3582059105662947,0.9060586387907545,647.5091575091575,779.6703296703297,800.6227106227107,367.0695970695971,703.919413919414,-0.339294,0.193115,0.942017,2.796326,-14.295654,2.489777,1,2,1,1,4,45.000000
2021-11-11 01:03:19.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:19.990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:20.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:20.735,1.028857945909775,1.73191014432279,1.433167429897048,1.284220116486449,0.6022496251593021,1.200279150649487,0.976777528480229,0.5528181181039733,0.7113130476422771,0.5380326376804362,0.575003008608587,0.8652755674147866,0.9961212176377243,0.5017550629052705,0.6576936626370374,1.088719052765215,0.8509710823055053,0.5617356098067532,0.4959127838632967,0.9060586387907545,810.6959706959707,786.5201465201466,779.2673992673992,1044.798534798535,745.0183150183151,-0.277100,0.066162,1.040894,-4.089813,1.861725,6.205750,1,4,1,1,4,45.000000
2021-11-11 01:03:20.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:21.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:21.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:21.728,1.028857945909775,1.401817578682645,1.26357901637313,1.284220116486449,0.6022496251593021,0.4948366419707868,0.6335077070260187,0.5528181181039733,0.7113130476422771,0.2985423373525836,0.2024127289424228,0.8652755674147866,0.9961212176377243,0.4045868904371411,0.7834373626227928,1.088719052765215,0.8509710823055053,0.5600020577222639,0.5601285475599019,0.9060586387907545,486.7399267399268,741.3919413919414,879.5970695970697,105.5677655677656,731.7216117216118,-0.340271,0.081848,0.939087,9.076843,69.960480,-25.077209,1,2,1,1,4,45.000000
2021-11-11 01:03:21.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:22.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:22.728,1.028857945909775,1.401817578682645,1.26357901637313,1.284220116486449,0.6022496251593021,0.4948366419707868,0.6335077070260187,0.5528181181039733,0.7113130476422771,0.2985423373525836,0.2024127289424228,0.8652755674147866,0.9961212176377243,0.4045868904371411,0.7834373626227928,1.088719052765215,0.8509710823055053,0.5600020577222639,0.5601285475599019,0.9060586387907545,724.0659340659341,783.6996336996338,803.8461538461539,97.50915750915752,681.3553113553114,-0.651550,-0.207642,0.764160,2.706604,-5.316010,-6.736603,1,2,1,1,4,45.000000
2021-11-11 01:03:22.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:23.735,1.028857945909775,0.1690788733226591,0.4273421455442575,1.284220116486449,0.6022496251593021,-0.03401813208736638,0.03249388475768149,0.5528181181039733,0.7113130476422771,0.4761702762435641,0.3785191562293602,0.8652755674147866,0.9961212176377243,1.075456181211337,0.948749837632213,1.088719052765215,0.8509710823055053,0.8273165133595539,0.8479501956746099,0.9060586387907545,402.9304029304029,788.9377289377289,783.2967032967033,673.2967032967033,716.4102564102565,-0.602722,-0.266968,0.637268,-0.351410,-2.437439,-5.861816,1,2,1,1,2,45.000000
2021-11-11 01:03:23.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:24.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:24.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:24.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:24.728,1.028857945909775,0.2422387989697386,1.342211131012907,1.284220116486449,0.6022496251593021,-0.008976391490630486,0.7535077781059379,0.5528181181039733,0.7113130476422771,0.5487473543509661,0.8017291344927511,0.8652755674147866,0.9961212176377243,0.9288203022303448,0.9845091149224692,1.088719052765215,0.8509710823055053,0.8391228703491033,0.9254309951681636,0.9060586387907545,717.6190476190476,786.5201465201466,805.0549450549451,621.3186813186813,806.2637362637363,-0.385010,-0.426147,0.810852,-13.809662,11.050720,6.407623,1,2,1,1,4,45.000000
2021-11-11 01:03:25.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:25.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:25.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:25.731,1.028857945909775,1.596103858972956,1.742228031859711,1.284220116486449,0.6022496251593021,0.9661435147312161,1.032161999172011,0.5528181181039733,0.7113130476422771,0.7996557300064389,0.8909677973321488,0.8652755674147866,0.9961212176377243,1.043464251381047,1.058450038986241,1.088719052765215,0.8509710823055053,0.9760234309213623,1.060657130628688,0.9060586387907545,778.0586080586081,777.6556776556777,776.4468864468864,778.4615384615385,767.5824175824176,-0.375732,-0.289124,0.866028,45.107574,-10.968475,-59.403229,1,2,1,1,2,45.000000
2021-11-11 01:03:25.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:25.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:26.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:26.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:26.728,1.028857945909775,1.596103858972956,1.799924034166162,1.284220116486449,0.6022496251593021,0.9661435147312161,0.713909809281308,0.5528181181039733,0.7113130476422771,0.7996557300064389,0.6076407568100036,0.8652755674147866,0.9961212176377243,1.043464251381047,0.8783624313503803,1.088719052765215,0.8509710823055053,0.9760234309213623,0.8856804220684867,0.9060586387907545,713.992673992674,832.0512820512821,795.3846153846154,908.2051282051282,668.4615384615385,-0.218872,-0.084167,0.978760,12.546082,-4.418793,-17.353668,1,2,1,1,4,45.000000
2021-11-11 01:03:26.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:27.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:27.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:27.729,1.028857945909775,1.596103858972956,1.614722722278028,1.284220116486449,0.6022496251593021,0.9661435147312161,0.8074566635969302,0.5528181181039733,0.7113130476422771,0.7996557300064389,1.029671993219798,0.8652755674147866,0.9961212176377243,1.043464251381047,1.153150257964913,1.088719052765215,0.8509710823055053,0.9760234309213623,1.002000064080544,0.9060586387907545,926.3369963369963,812.7106227106227,807.8754578754579,733.7362637362637,678.1318681318681,0.131165,0.190674,0.982849,1.248627,-2.758942,1.465454,1,2,1,1,4,45.000000
2021-11-11 01:03:28.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:28.728,1.028857945909775,1.596103858972956,1.34429493029164,1.284220116486449,0.6022496251593021,0.9661435147312161,0.5499149900577289,0.5528181181039733,0.7113130476422771,0.7996557300064389,1.033750099977289,0.8652755674147866,0.9961212176377243,1.043464251381047,1.119909615005278,1.088719052765215,0.8509710823055053,0.9760234309213623,1.050601710776161,0.9060586387907545,782.893772893773,828.8278388278388,789.7435897435897,953.7362637362637,628.974358974359,0.132080,0.191528,0.979919,5.330963,-4.568329,-1.562653,1,2,1,1,2,45.000000
2021-11-11 01:03:29.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:29.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:29.728,1.028857945909775,1.340537753520369,0.1753218445569255,1.284220116486449,0.6022496251593021,-0.2329352620207907,-0.09903887100730396,0.5528181181039733,0.7113130476422771,0.5455292436619956,0.4586279410101002,0.8652755674147866,0.9961212176377243,1.031943903681541,0.5257318747379227,1.088719052765215,0.8509710823055053,0.9998741578017876,0.365775184763628,0.9060586387907545,865.4945054945056,796.996336996337,792.5641025641025,1074.212454212454,764.3589743589744,0.156311,0.202209,0.971313,4.613190,-5.630035,-1.039276,1,2,1,1,2,45.000000
2021-11-11 01:03:30.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:30.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:30.727,1.028857945909775,0.867207433507988,0.1442053683006302,1.284220116486449,0.6022496251593021,-0.2489978701885416,-0.1660781131697805,0.5528181181039733,0.7113130476422771,0.5161455010187933,0.2325051332160531,0.8652755674147866,0.9961212176377243,0.9736693265932519,0.4314555097371253,1.088719052765215,0.8509710823055053,0.9040384725674184,0.150376095808457,0.9060586387907545,831.2454212454213,788.9377289377289,791.7582417582418,913.040293040293,881.2087912087912,0.143005,0.205200,0.980347,5.540314,-5.458069,-1.443024,1,2,1,1,2,45.000000
2021-11-11 01:03:31.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:31.728,1.028857945909775,0.002016861231756387,-0.003452589548857542,1.284220116486449,0.6022496251593021,-0.2775909727724152,-0.2561919130389642,0.5528181181039733,0.7113130476422771,0.424582193950249,0.1101695660367632,0.8652755674147866,0.9961212176377243,0.8828085675127606,0.3727434953078166,1.088719052765215,0.8509710823055053,0.678210512552907,0.1162113589469757,0.9060586387907545,871.5384615384615,779.6703296703297,800.2197802197802,942.0512820512821,662.8205128205128,0.143555,0.213806,0.977417,5.592651,-5.360870,-1.390686,1,2,1,1,2,45.000000
2021-11-11 01:03:32.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:32.728,1.028857945909775,-0.02900898789203427,-0.2708705006729246,1.284220116486449,0.6022496251593021,-0.3561975328764875,-0.1834338554190406,0.5528181181039733,0.7113130476422771,0.2157074761702363,0.08674465160225088,0.8652755674147866,0.9961212176377243,0.9695972155635254,0.2979465839731565,1.088719052765215,0.8509710823055053,0.8156291855002705,-0.08682155101868454,0.9060586387907545,822.3809523809524,806.6666666666667,805.8608058608058,1037.142857142857,821.1721611721612,0.155212,0.210876,0.968445,4.747772,-6.160889,-1.764526,1,2,1,1,2,45.000000
2021-11-11 01:03:33.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:33.728,1.028857945909775,-0.07236701626343502,-0.3537726016684292,1.670744438274659,0.6022496251593021,-0.4146434159831674,-0.2876093682465241,0.6252493881995811,0.7113130476422771,0.2595333657533103,0.07603887390890975,0.6761750685575253,0.9961212176377243,0.9017643264205005,0.1921394308383213,1.020142952874139,0.8509710823055053,0.6992375981737793,-0.2175944490124611,0.7692030498316687,873.1501831501831,805.0549450549451,811.5018315018315,1033.516483516484,678.1318681318681,0.150696,0.207886,0.972961,4.373932,-4.074860,-3.110352,1,2,1,1,2,45.000000
2021-11-11 01:03:33.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:34.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:34.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:34.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:34.728,1.028857945909775,0.07049508840150923,0.2718600252916525,1.531545154260381,0.6022496251593021,-0.3728269092038086,-0.2583107310951735,0.4546435783402893,0.7113130476422771,0.2172892930529953,0.05603567252867953,0.6774192516397145,0.9961212176377243,0.6708425880151783,0.1376564432573918,1.05745035641638,0.8509710823055053,0.7541638074353351,-0.1268169374756118,0.7371803433982551,875.5677655677656,785.7142857142858,789.7435897435897,981.1355311355312,802.2344322344322,0.144592,0.191956,0.979614,3.708496,-4.478607,-1.966400,1,1,1,1,1,45.000000
2021-11-11 01:03:34.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:35.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:35.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:35.728,1.028857945909775,0.04200299544455034,0.01620803643573151,1.248943450537631,0.6022496251593021,-0.3668971331010114,-0.2643808442433048,0.4163521796049,0.7113130476422771,0.3502622007245247,0.08443454378750682,0.4345602983845982,0.9961212176377243,0.6749871619899075,0.1364296460270232,0.8851418091681794,0.8509710823055053,0.8372006299907029,-0.1652196437229893,0.5916247469671225,792.5641025641025,787.7289377289378,798.2051282051282,868.3150183150184,826.4102564102565,0.143372,0.171997,0.987549,4.037476,-4.172058,-2.100983,1,1,1,1,1,45.000000
2021-11-11 01:03:35.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:36.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:36.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:36.727,1.028857945909775,-0.2830436768044002,0.3988268572087862,0.7753209824457025,0.6022496251593021,-0.3287810049143625,0.01321530005620909,0.5580247037235886,0.7113130476422771,0.4289093059535378,0.0773495781977154,0.9363846659221998,0.9961212176377243,0.908529081374866,0.1773487141313638,0.9097277183358085,0.8509710823055053,0.7215923236073368,-0.1107355654244513,0.7179224953147163,840.9157509157509,793.7728937728938,792.5641025641025,949.7069597069598,895.7142857142858,0.136963,0.166626,0.985779,3.858032,-4.837494,-1.614990,1,1,1,1,1,45.000000
2021-11-11 01:03:37.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:37.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:37.728,1.028857945909775,-0.3453695870154985,0.469337905506767,0.9926158417018279,0.6022496251593021,-0.5344600113348623,0.001586933754152582,0.8307300061150503,0.7113130476422771,0.3694224697924915,0.1478095524657562,0.9625292755227467,0.9961212176377243,0.7850400030471681,0.09997408733536639,0.8415701456792739,0.8509710823055053,0.6341725187715386,-0.1678137488138238,0.7097249912929084,783.6996336996338,778.8644688644689,790.1465201465202,832.8571428571429,705.1282051282052,0.140259,0.167175,0.981384,4.777679,-4.486084,-1.136475,1,1,1,1,1,45.000000
2021-11-11 01:03:37.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:37.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:38.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:38.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:38.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:38.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:38.728,1.028857945909775,0.2820804907106825,0.1690074841859509,1.226090607643235,0.6022496251593021,-0.1237001666255554,-0.1537347577735141,0.9121494924946979,0.7113130476422771,0.449047540853927,0.1160921524124527,0.5953625798463261,0.9961212176377243,0.6837641129744788,0.1737004282503509,0.8042851095123495,0.8509710823055053,0.7585602742774119,-0.1864560020460502,0.3941057258140799,730.5128205128206,804.2490842490843,793.7728937728938,630.5860805860806,667.6556776556777,0.129883,0.167542,0.983093,4.755249,-5.031891,-1.151428,1,1,1,1,1,45.000000
2021-11-11 01:03:38.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:38.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:39.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:39.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:39.727,1.028857945909775,0.5776222166133428,0.4005265391352275,1.226090607643235,0.6022496251593021,0.0230989531464154,0.1561938350270783,0.9121494924946979,0.7113130476422771,0.4238840853062341,0.2620507812386952,0.5953625798463261,0.9961212176377243,0.7820013859390388,0.1915822562411375,0.8042851095123495,0.8509710823055053,0.7395782540859472,-0.1089349900190878,0.3941057258140799,740.989010989011,802.6373626373627,788.9377289377289,712.3809523809524,815.934065934066,0.123840,0.157166,0.988831,4.254303,-4.545898,-1.383209,1,1,1,1,1,45.000000
2021-11-11 01:03:39.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:40.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:40.728,1.028857945909775,-0.142036801869983,-0.2623452225102789,1.226090607643235,0.6022496251593021,-0.2860726649212244,-0.1155960095632508,0.9121494924946979,0.7113130476422771,0.1688064136246998,0.3952814816139711,0.5953625798463261,0.9961212176377243,0.8747261897652084,0.2250696929762431,0.8042851095123495,0.8509710823055053,0.7143911506419717,-0.1303699741871702,0.3941057258140799,699.8901098901099,801.8315018315019,807.8754578754579,636.2271062271062,666.0439560439561,0.114197,0.151672,0.989197,4.964600,-4.276733,-2.272949,1,2,1,1,2,45.000000
2021-11-11 01:03:41.728,1.028857945909775,-0.1582992969713344,-0.09483049177117722,1.516125210300409,0.6022496251593021,-0.2607632618618568,-0.05997296927718736,0.6753590296994539,0.7113130476422771,0.1433347779262151,0.1875925298784416,0.9771208204421954,0.9961212176377243,0.8765979902048269,0.2295191409569302,0.8568523965440428,0.8509710823055053,0.8534590453013249,-0.1035858969608673,0.7684249393968006,730.9157509157509,786.5201465201466,783.6996336996338,579.0109890109891,769.1941391941392,0.106812,0.172974,0.989624,4.015045,-6.654358,-2.078552,1,1,1,1,1,45.000000
2021-11-11 01:03:41.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:42.728,1.028857945909775,-0.2291325496766564,-0.426626012418053,1.477837402533711,0.6022496251593021,-0.05738395933713813,-0.1815152375628038,0.7095670724157823,0.7113130476422771,0.503950915580904,0.05260484697604545,0.9146460986477973,0.9961212176377243,0.9033989044807259,0.2580438547147818,0.8913896970947891,0.8509710823055053,0.9178032444791192,-0.08617822880873258,0.8330991749618999,660,808.2783882783883,789.3406593406594,752.2710622710623,629.3772893772893,0.117310,0.169250,0.985474,3.985138,-5.517883,-1.742096,1,1,1,1,1,45.000000
2021-11-11 01:03:42.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:43.728,1.028857945909775,-0.6158552392229787,-0.2963463836081583,1.477837402533711,0.6022496251593021,-0.2800759985532956,-0.08919869124021874,0.7095670724157823,0.7113130476422771,0.4695436973165887,0.03703589486311395,0.9146460986477973,0.9961212176377243,0.9498637813408382,0.3284909479149181,0.8913896970947891,0.8509710823055053,0.759742881388816,-0.0975021624351024,0.8330991749618999,664.4322344322344,882.4175824175825,801.8315018315019,668.4615384615385,716.4102564102565,0.112854,0.169617,0.987061,4.239349,-6.086121,-2.100983,1,1,1,1,1,45.000000
2021-11-11 01:03:43.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:44.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:44.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:44.728,1.028857945909775,0.3104873003757617,0.3506839920080823,1.477837402533711,0.6022496251593021,-0.269987494802621,0.1400135796164413,0.7095670724157823,0.7113130476422771,0.5065740375949458,0.2692386065100121,0.9146460986477973,0.9961212176377243,0.9627705045145148,0.3608573359016696,0.8913896970947891,0.8509710823055053,0.6210895564938425,-0.08351711923982022,0.8330991749618999,640.2564102564103,794.1758241758242,795.3846153846154,460.1465201465202,615.2747252747253,0.112793,0.167725,0.990662,3.932800,-4.127197,-0.755157,1,2,1,1,2,45.000000
2021-11-11 01:03:44.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:45.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:45.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:45.727,1.028857945909775,0.3460354019933142,0.4946688279474936,1.477837402533711,0.6022496251593021,0.04770723782676364,0.2781427363918862,0.7095670724157823,0.7113130476422771,0.3092916817809138,0.6289136151243518,0.9146460986477973,0.9961212176377243,0.8143993540359489,0.2684937171434999,0.8913896970947891,0.8509710823055053,0.8408194797421514,-0.1791729516890945,0.8330991749618999,734.9450549450549,782.0879120879121,786.5201465201466,715.6043956043957,696.6666666666667,0.120361,0.167358,0.986084,4.762726,-4.396362,-0.912170,1,2,1,1,2,45.000000
2021-11-11 01:03:46.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:46.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:46.728,1.028857945909775,-0.001685192698458049,0.07347933770767692,1.477837402533711,0.6022496251593021,-0.1687972384299571,0.007603091253947212,0.7095670724157823,0.7113130476422771,0.286049044577588,0.4139840467827337,0.9146460986477973,0.9961212176377243,0.8553005596229375,0.161698735936659,0.8913896970947891,0.8509710823055053,0.7586741227900902,-0.1995839921187412,0.8330991749618999,813.5164835164835,809.8901098901099,781.6849816849817,795.7875457875458,654.7619047619048,0.074097,0.197449,0.985962,7.798309,-1.323395,-6.168365,1,2,1,1,2,45.000000
2021-11-11 01:03:47.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:03:47.728,1.028857945909775,-0.07134108900366443,-0.03887806357401374,1.477837402533711,0.6022496251593021,-0.2298619708856663,-0.08296930629382837,0.7095670724157823,0.7113130476422771,0.3459043155859276,0.2448059083830669,0.9146460986477973,0.9961212176377243,0.7199349642283713,0.09295736700021372,0.8913896970947891,0.8509710823055053,0.6344025827512235,-0.1568768936954913,0.8330991749618999,842.1245421245421,799.0109890109891,794.5787545787546,857.8388278388279,764.7619047619048,-0.058044,0.160522,0.974854,-3.140259,0.299072,1.173859,1,2,1,1,2,45.000000
2021-11-11 01:03:47.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:03:48.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
